0.27	0.12	0.05	0.02	0.27	0.12	0.05	0.05	0.12	0.73	0.98	0.12	0.98	0.5	0.05	0.12	0.27	0.12	0.27	0.73	0.2325	0.2825	0.47875	0.35625	0.14125	0.38	0.33375	0.20875	0.34625	0.3875	0.36875	0.35875	0.42375	0.2275	0.2225	0.34875	0.38375	0.07625	0.24375	0.39625	3.8	-0.333333	-0.14	1.08571	0.0666667	0.1206	0.378733	0.35692	0.284086	0.317178
0.27	0.5	0.27	0.27	0.05	0.5	0.5	0.12	0.12	0.05	0.05	0.95	0.12	0.05	1	0.27	0.27	0.05	0.12	0.12	0.2325	0.235	0.45125	0.34375	0.165	0.32	0.27875	0.2	0.34625	0.4725	0.485	0.255	0.5125	0.28375	0.10375	0.33	0.38375	0.07625	0.2625	0.46375	-1.6	-0.433333	-0.14	-0.0571429	0.0666667	0.507	0.3367	0.3311	0.342043	0.355222
0.27	0.27	0.98	0.5	0.05	0.27	0.27	0.98	0.5	0.02	0.02	0.27	0.12	0.05	0.12	0.5	0.27	0.05	0.05	0.05	0.2325	0.32	0.41875	0.41875	0.13375	0.4525	0.425	0.105	0.355	0.36	0.40375	0.425	0.43625	0.2275	0.24125	0.34875	0.355	0.07625	0.2525	0.36	-3.5	-0.433333	-0.2	-1.1	-0.822222	0.3825	0.3421	0.32396	0.409129	0.418822
0.27	0.05	0.05	0.05	0.27	0.12	0.05	0.02	0.05	0.95	0.95	0.05	0.88	0.5	0.05	0.12	0.27	0.12	0.27	0.88	0.25125	0.42375	0.59125	0.535	0.07875	0.58	0.55625	0.2375	0.4675	0.14	0.18	0.5375	0.29375	0.115	0.2775	0.4525	0.355	0.0675	0.225	0.18	3.8	-1.06667	-1.66	-1.14286	-1.63333	0.1368	0.330733	0.44694	0.427843	0.417189
0.27	0.27	0.98	0.73	0.12	0.5	0.27	0.27	0.5	0.12	0.12	0.5	0.27	0.05	0.12	0.73	0.95	0.05	0.12	0.27	0.27	0.45875	0.41875	0.4025	0.0975	0.56125	0.52875	0.20625	0.34875	0.24375	0.2925	0.5575	0.38875	0.1625	0.26875	0.3475	0.27	0.07625	0.1675	0.25625	-3.5	-1.06667	-2.04	-2.18571	-1.77778	0.4729	0.4484	0.47346	0.4465	0.383889
0.27	0.5	0.5	0.88	0.02	0.88	0.99	0.12	0.5	0.05	0.05	0.73	0.12	0.05	0.27	0.5	0.27	0.05	0.12	0.05	0.25125	0.4775	0.5975	0.4725	0.0825	0.56125	0.495	0.28125	0.425	0.1675	0.185	0.57625	0.3	0.10625	0.25875	0.4525	0.38375	0.06375	0.14875	0.19875	-3.5	-3.5	-2.04	-2.6	-2.58889	0.7355	0.616	0.4472	0.403914	0.428711
0.27	0.5	0.5	0.88	0.02	0.88	0.99	0.12	0.5	0.05	0.05	0.73	0.12	0.05	0.27	0.5	0.27	0.05	0.12	0.05	0.28	0.4775	0.62625	0.4725	0.0825	0.6175	0.495	0.38875	0.44375	0.1675	0.185	0.52	0.3	0.10625	0.14875	0.48125	0.38375	0.0725	0.14875	0.19	-3.5	-3.5	-3.7	-2.6	-2.45556	0.6396	0.5421	0.46162	0.424129	0.418067
0.27	0.73	0.5	0.5	0.05	0.99	0.88	0.12	0.5	0.05	0.12	0.73	0.5	0.05	0.27	0.5	0.27	0.12	0.27	0.12	0.26125	0.43	0.51	0.46375	0.0875	0.585	0.48125	0.2725	0.44375	0.19875	0.23625	0.4925	0.3	0.22375	0.14	0.43375	0.365	0.1675	0.2475	0.20875	-3.5	-3.83333	-3.7	-3.2	-1.75556	0.2512	0.366567	0.47184	0.463329	0.390122
0.27	1	0.5	0.12	0.05	0.73	0.5	0.12	0.5	0.05	0.12	0.88	0.27	0.05	0.12	0.27	0.27	0.05	0.12	0.05	0.26125	0.39625	0.51	0.51125	0.0875	0.60875	0.52875	0.2725	0.44375	0.2025	0.2275	0.47375	0.31	0.22375	0.15875	0.4625	0.365	0.1675	0.26625	0.22625	-4.5	-3.83333	-3.08	-2.3	-1.67778	0.2089	0.328033	0.40698	0.414486	0.397378
0.12	0.5	1	0.73	0.05	0.5	0.5	0.5	0.73	0.05	0.05	0.5	0.12	0.05	0.12	0.73	0.5	0.02	0.12	0.05	0.28	0.535	0.3875	0.40625	0.07875	0.6975	0.58625	0.20625	0.415	0.19375	0.23625	0.5775	0.32875	0.22375	0.1775	0.37625	0.25125	0.18	0.26625	0.2075	-3.5	-2.8	-1.82	-1.15714	-1.67778	0.524	0.381367	0.30526	0.338286	0.407456
0.5	0.5	0.5	0.27	0.05	0.95	0.5	0.98	0.27	0.05	0.05	0.5	0.12	0.05	0.12	0.5	0.27	0.12	0.12	0.05	0.29	0.50625	0.45	0.3875	0.11	0.59375	0.525	0.165	0.44375	0.2025	0.245	0.54875	0.3475	0.2325	0.1775	0.46125	0.365	0.1675	0.26625	0.235	-0.4	-0.366667	-0.22	-1.15714	-1.37778	0.4112	0.3554	0.29544	0.327429	0.375067
0.12	0.12	0.05	0.05	0.12	0.12	0.05	0.05	0.5	0.27	0.5	0.05	0.5	0.99	0.05	0.12	0.12	0.88	0.99	0.27	0.31875	0.50625	0.45	0.3075	0.1325	0.6025	0.46375	0.26875	0.35875	0.27875	0.305	0.52	0.395	0.17125	0.15875	0.4525	0.38375	0.08125	0.17625	0.2925	2.8	2.3	-0.02	-0.771429	-0.566667	0.131	0.2481	0.36638	0.354971	0.313467
0.27	0.05	0.05	0.05	0.27	0.05	0.05	0.02	0.05	0.98	0.88	0.05	0.73	0.5	0.05	0.12	0.27	0.05	0.27	0.95	0.3	0.54625	0.45	0.27875	0.11375	0.57875	0.41625	0.2725	0.38625	0.19	0.2575	0.55125	0.3375	0.2325	0.15875	0.4525	0.365	0.17625	0.2475	0.2075	4.5	1.26667	0.52	0.414286	-0.611111	0.2021	0.2989	0.35038	0.3373	0.354033
0.27	0.88	0.5	0.5	0.05	0.98	0.73	0.12	0.5	0.05	0.12	0.95	0.27	0.05	0.27	0.5	0.27	0.12	0.12	0.12	0.3	0.35125	0.4225	0.33125	0.1375	0.4625	0.39125	0.26	0.30125	0.30625	0.34375	0.39125	0.3675	0.28875	0.15	0.43375	0.365	0.16375	0.2575	0.31125	-3.5	0.0666667	1.36	0.357143	-0.5	0.5636	0.403233	0.28518	0.350486	0.414867
0.73	0.27	0.5	0.27	0.27	0.5	0.5	0.27	0.27	0.12	0.12	0.5	0.27	0.12	0.27	0.95	0.95	0.05	0.12	0.27	0.2425	0.39875	0.38875	0.39125	0.11	0.5225	0.44875	0.19375	0.3625	0.2975	0.34375	0.41875	0.3675	0.28875	0.15	0.32	0.25125	0.17625	0.305	0.2925	-0.8	-0.166667	0.02	-0.0857143	-0.5	0.444	0.364267	0.38224	0.3998	0.405356
0.12	0.12	0.05	0.02	0.27	0.12	0.05	0.02	0.05	0.88	0.98	0.05	0.88	0.5	0.05	0.05	0.27	0.12	0.27	0.73	0.29	0.37	0.3975	0.40375	0.11	0.485	0.47625	0.1175	0.37125	0.2025	0.23625	0.44625	0.2825	0.2375	0.2875	0.40375	0.33625	0.155	0.2775	0.24375	3.8	-0.3	-1.58	-0.985714	-0.633333	0.0852	0.381833	0.4931	0.443714	0.397144
0.27	0.98	0.5	0.27	0.05	0.73	0.5	0.12	0.27	0.05	0.12	0.98	0.27	0.05	0.27	0.5	0.27	0.05	0.12	0.12	0.31875	0.31	0.3975	0.4575	0.1375	0.485	0.5325	0.1325	0.315	0.27875	0.2875	0.38625	0.31125	0.17625	0.2875	0.45125	0.4125	0.06	0.1875	0.30125	-3.9	-1.2	-1.58	-1.85714	-1.03333	0.6163	0.485967	0.46806	0.463029	0.4542
0.27	0.27	0.73	0.99	0.02	0.73	0.98	0.12	0.27	0.05	0.05	0.5	0.05	0.05	0.27	0.5	0.27	0.02	0.05	0.05	0.31875	0.515	0.425	0.395	0.11375	0.60125	0.5575	0.145	0.37125	0.1625	0.20125	0.55	0.28125	0.12	0.29625	0.49875	0.4125	0.0725	0.1775	0.20625	-3.5	-3.63333	-1.74	-1.47143	-1.92222	0.7564	0.6037	0.44672	0.474586	0.492489
0.12	0.27	0.73	0.98	0.05	0.5	0.73	0.12	0.99	0.05	0.05	0.27	0.12	0.12	0.12	0.27	0.27	0.05	0.5	0.05	0.4225	0.43875	0.425	0.3675	0.1375	0.57	0.56	0.1925	0.2525	0.17125	0.20125	0.5225	0.2725	0.12	0.315	0.58375	0.47	0.06	0.12125	0.225	-3.5	-2.86667	-2.66	-1.85714	-1.62222	0.4384	0.5107	0.55858	0.489257	0.443067
0.27	0.12	0.12	0.12	0.05	0.27	0.27	0.12	0.12	0.05	0.05	0.27	0.05	0.02	1	0.27	0.27	0.02	0.05	0.12	0.43125	0.48625	0.4725	0.475	0.1375	0.655	0.64625	0.1925	0.36125	0.17125	0.20125	0.5225	0.28125	0.12375	0.205	0.55625	0.41375	0.0725	0.1775	0.21625	-1.6	-1.96667	-2.58	-2.51429	-1.33333	0.3373	0.4734	0.54466	0.494057	0.445867
0.5	0.5	0.5	0.73	0.12	0.73	0.95	0.27	0.27	0.05	0.05	0.5	0.12	0.05	0.27	0.95	0.73	0.05	0.12	0.12	0.42125	0.48625	0.54125	0.4875	0.10125	0.67375	0.67375	0.205	0.39875	0.0675	0.085	0.55	0.1775	0.06375	0.305	0.5275	0.385	0.06	0.15	0.13125	-0.8	-1.96667	-2.04	-1.7	-2.14444	0.6445	0.5095	0.41714	0.473043	0.495022
0.27	0.98	0.5	0.27	0.05	0.98	0.73	0.12	0.5	0.05	0.12	0.88	0.27	0.05	0.12	0.5	0.27	0.12	0.12	0.12	0.45	0.31875	0.485	0.5175	0.1375	0.56625	0.645	0.215	0.3425	0.17125	0.18	0.395	0.235	0.12	0.29625	0.53625	0.4425	0.06	0.16875	0.22625	-3.5	-1.7	-0.98	-1.7	-1.28889	0.5467	0.436667	0.4233	0.440357	0.446778
0.95	0.27	0.5	0.27	0.27	0.5	0.5	0.5	0.27	0.12	0.12	0.5	0.27	0.12	0.27	0.95	0.73	0.05	0.12	0.27	0.34625	0.38875	0.4	0.39625	0.1225	0.54125	0.5575	0.15875	0.3525	0.2475	0.2925	0.38625	0.32	0.2275	0.25	0.4325	0.36625	0.12875	0.25375	0.26375	-0.8	-0.833333	-1.36	-0.657143	-0.477778	0.1188	0.378233	0.46136	0.403743	0.3821
0.95	0.5	0.27	0.27	0.27	0.95	0.73	0.27	0.27	0.12	0.12	0.5	0.27	0.05	0.27	0.73	0.5	0.12	0.12	0.27	0.44125	0.36	0.4	0.3075	0.15	0.485	0.5	0.235	0.2625	0.25625	0.30125	0.415	0.33875	0.23625	0.26875	0.545	0.4525	0.12	0.20625	0.29125	1.8	-0.833333	-0.44	0.114286	0.111111	0.4692	0.371867	0.36888	0.380457	0.402011
0.27	0.5	0.98	0.73	0.05	0.73	0.95	0.27	0.5	0.05	0.05	0.5	0.12	0.05	0.12	0.5	0.5	0.05	0.12	0.05	0.52625	0.4075	0.35875	0.345	0.17375	0.58875	0.5625	0.235	0.28125	0.265	0.31	0.4725	0.36625	0.24	0.19625	0.6025	0.4525	0.1325	0.215	0.31	-3.5	0.7	1.02	0.485714	-0.1	0.5276	0.392967	0.2944	0.376614	0.451133
0.27	0.12	0.05	0.05	0.27	0.12	0.05	0.05	0.05	0.88	0.95	0.12	0.88	0.5	0.05	0.12	0.27	0.12	0.27	0.88	0.5825	0.42625	0.475	0.3725	0.165	0.6075	0.59	0.29125	0.3375	0.17	0.20625	0.49125	0.29	0.1925	0.205	0.65	0.48125	0.12375	0.19625	0.225	3.8	1.36667	1.54	0.485714	0.188889	0.1821	0.294667	0.39416	0.409857	0.499811
