0.5	0.5	0.5	0.73	0.12	0.73	0.95	0.5	0.88	0.27	0.12	0.5	0.27	0.12	0.27	0.5	0.27	0.12	0.27	0.5	0.5125	0.27125	0.51875	0.47125	0.19625	0.42375	0.5975	0.3575	0.195	0.29125	0.38	0.36625	0.40375	0.15875	0.32875	0.48	0.60375	0.07625	0.12	0.5375	1.8	-0.7	-0.36	-0.871429	-1.14444	0.5839	0.5134	0.42274	0.454557	0.419256
0.27	0.27	0.5	0.88	0.05	0.5	0.98	0.27	0.27	0.12	0.12	0.5	0.12	0.05	0.73	0.27	0.5	0.05	0.12	0.5	0.4525	0.31875	0.5375	0.5	0.1775	0.52875	0.7025	0.3675	0.29	0.29125	0.38	0.41375	0.48	0.15875	0.29	0.48	0.575	0.085	0.13875	0.4425	-3.5	0.7	0.18	-0.871429	-1.45556	0.5461	0.445333	0.45504	0.4505	0.473944
0.12	0.12	0.12	0.12	0.12	0.27	0.73	0.05	0.12	0.5	0.98	0.12	0.88	0.27	0.12	0.12	0.27	0.12	0.12	0.5	0.47125	0.26125	0.5375	0.62375	0.1375	0.52875	0.74	0.3675	0.29	0.2525	0.26375	0.385	0.385	0.1275	0.3475	0.47	0.5275	0.0725	0.13	0.51875	3.8	-0.166667	-0.44	-0.871429	-1.45556	0.206	0.427033	0.47516	0.479829	0.445611
0.5	0.27	0.88	0.5	0.12	0.5	0.88	0.5	0.27	0.12	0.12	0.27	0.12	0.12	0.27	0.95	0.95	0.05	0.12	0.12	0.395	0.3325	0.47125	0.5475	0.12875	0.5	0.72125	0.26375	0.29	0.2725	0.295	0.42625	0.395	0.11875	0.28125	0.3375	0.385	0.0725	0.13	0.51	-0.8	-0.166667	-1.5	-1.31429	-1.56667	0.529	0.415267	0.47294	0.461829	0.433033
0.5	0.12	0.88	0.27	0.5	0.27	0.12	0.12	0.12	0.73	0.73	0.27	0.5	0.27	0.12	0.27	0.27	0.12	0.12	0.95	0.31	0.3325	0.48625	0.52875	0.06875	0.52875	0.7875	0.21625	0.30875	0.165	0.21875	0.42625	0.32	0.0875	0.24375	0.365	0.44125	0.05875	0.12125	0.3175	-3.5	-2.6	-1.5	-2.21429	-1.91111	0.5108	0.537533	0.42056	0.414743	0.431333
0.27	0.27	0.27	0.5	0.05	0.73	0.99	0.12	0.27	0.12	0.12	0.5	0.73	0.05	0.27	0.27	0.88	0.05	0.12	0.12	0.29125	0.2575	0.5025	0.41	0.125	0.38625	0.5625	0.155	0.1825	0.29875	0.40375	0.34125	0.34875	0.1625	0.19375	0.30875	0.34625	0.05875	0.1025	0.42125	-3.5	-3.5	-3.16	-2.21429	-1.68889	0.5728	0.455933	0.43022	0.393143	0.376633
0.5	0.12	0.12	0.73	0.02	0.5	1	0.05	0.12	0.12	0.05	0.27	0.12	0.02	0.12	0.27	0.12	0.02	0.05	0.73	0.24375	0.24875	0.46125	0.27375	0.1375	0.35875	0.44125	0.1325	0.17375	0.375	0.52125	0.31375	0.50125	0.27	0.12375	0.28125	0.39375	0.07125	0.13	0.345	-3.5	-3.83333	-3.7	-2.21429	-0.877778	0.2842	0.370433	0.4034	0.3768	0.328344
0.27	0.99	0.5	0.27	0.05	0.73	0.5	0.12	0.27	0.05	0.12	0.98	0.27	0.05	0.12	0.27	0.27	0.05	0.12	0.05	0.32	0.14	0.46125	0.35	0.13375	0.33	0.44625	0.15125	0.155	0.32375	0.3925	0.24375	0.37875	0.235	0.12375	0.39125	0.40375	0.055	0.1125	0.37375	-4.5	-3.83333	-2.24	-1.55714	-1.38889	0.2543	0.311133	0.31956	0.317157	0.336
0.05	0.12	1	0.5	0.02	0.27	0.27	0.12	0.27	0.02	0.12	0.27	0.05	0.02	0.05	0.27	0.27	0.01	0.05	0.02	0.31875	0.2175	0.29125	0.26125	0.1375	0.33125	0.3675	0.09125	0.12375	0.4225	0.44	0.305	0.45375	0.23875	0.105	0.27875	0.31875	0.05625	0.12125	0.4875	-3.5	-1.4	-0.78	-1.17143	-0.833333	0.3949	0.246933	0.2273	0.283457	0.307856
0.12	0.05	0.02	0.01	0.12	0.05	0.02	0.01	0.02	0.73	0.99	0.05	0.73	0.5	0.02	0.05	0.12	0.05	0.12	0.5	0.37125	0.22625	0.31875	0.295	0.0775	0.34	0.39875	0.20875	0.14625	0.24875	0.24625	0.31375	0.32125	0.15125	0.10875	0.335	0.3375	0.0425	0.10375	0.3425	3.8	1.36667	-0.24	-0.0714286	-0.244444	0.0916	0.199333	0.22544	0.241014	0.265067
0.12	0.05	0.02	0.02	0.12	0.05	0.02	0.02	0.05	0.73	0.99	0.05	0.73	0.88	0.02	0.05	0.12	0.12	0.27	0.5	0.34375	0.19875	0.29125	0.23375	0.07375	0.255	0.28125	0.195	0.2	0.24875	0.24625	0.2575	0.245	0.21625	0.0775	0.3075	0.23375	0.11875	0.195	0.3425	3.8	2.26667	1.5	0.685714	0	0.1115	0.159333	0.22972	0.218371	0.207211
0.5	0.12	0.5	0.27	0.12	0.27	0.27	0.27	0.12	0.02	0.02	0.27	0.05	0.02	0.12	1	0.5	0.02	0.05	0.05	0.24875	0.26625	0.25	0.12625	0.07375	0.2275	0.1875	0.16375	0.19125	0.325	0.36375	0.32125	0.33	0.32375	0.065	0.18875	0.18625	0.13125	0.2225	0.31375	-0.8	2.4	2.56	1.14286	-0.0444444	0.2749	0.2207	0.17588	0.189486	0.222767
0.27	0.02	0.02	0.02	0.12	0.05	0.02	0.02	0.02	0.88	0.5	0.05	0.5	0.12	0.05	0.05	0.27	0.02	0.12	1	0.25875	0.18875	0.3725	0.18625	0.07375	0.1975	0.19	0.21375	0.2325	0.2175	0.295	0.3175	0.24625	0.31125	0.07375	0.33625	0.215	0.1275	0.205	0.195	4.2	1.73333	1.54	1.08571	0.0666667	0.2757	0.225433	0.16798	0.193671	0.240567
0.99	0.12	0.12	0.05	0.12	0.12	0.12	0.95	0.05	0.05	0.05	0.12	0.12	0.05	0.12	0.5	0.27	0.05	0.05	0.27	0.225	0.17625	0.24125	0.12625	0.105	0.17	0.15875	0.08875	0.20125	0.42875	0.4275	0.29	0.35	0.35125	0.07375	0.26125	0.2725	0.12875	0.2225	0.40625	1.8	1.56667	8.88178e-17	0.0428571	0.922222	0.1257	0.151167	0.23052	0.2398	0.216689
0.05	0.05	0.05	0.02	0.02	0.05	0.05	0.02	0.73	0.12	0.12	0.05	0.12	0.95	0.02	0.05	0.05	0.73	1	0.12	0.36125	0.185	0.25375	0.135	0.13625	0.17875	0.17125	0.21	0.12	0.45125	0.38625	0.29875	0.32125	0.21	0.09	0.32625	0.31875	0.04375	0.10375	0.485	-1.3	-1.13333	-0.54	0.1	0.966667	0.0521	0.200667	0.25844	0.249586	0.209122
0.12	0.73	0.27	0.12	0.02	0.5	0.5	0.05	0.12	0.02	0.02	1	0.12	0.02	0.12	0.27	0.12	0.02	0.05	0.05	0.4	0.10875	0.2575	0.135	0.1275	0.13125	0.1275	0.32875	0.205	0.375	0.2775	0.18875	0.23625	0.2225	0.09	0.355	0.31	0.12375	0.195	0.4375	-3.9	-2.9	-0.54	0.814286	0.5	0.4242	0.296933	0.2393	0.213671	0.227556
0.12	0.27	1	0.5	0.05	0.27	0.27	0.27	0.5	0.05	0.05	0.73	0.05	0.05	0.12	0.5	0.27	0.02	0.05	0.05	0.46	0.16625	0.1375	0.06875	0.1425	0.16	0.15625	0.33	0.1575	0.38375	0.28625	0.2225	0.25375	0.2225	0.10875	0.31125	0.29125	0.1275	0.20375	0.465	-3.5	-1.06667	-0.06	0.157143	0.788889	0.4145	0.339567	0.21886	0.213914	0.249044
0.5	0.12	0.05	0.05	0.27	0.12	0.12	0.05	0.05	0.88	0.73	0.12	0.5	0.27	0.12	0.12	0.73	0.05	0.12	0.98	0.39375	0.3075	0.2875	0.1375	0.10625	0.26375	0.20625	0.36125	0.245	0.17625	0.1725	0.4025	0.15	0.18625	0.1175	0.38625	0.215	0.1275	0.195	0.23	4.2	1.63333	0.12	0.157143	-0.177778	0.18	0.206	0.26392	0.262857	0.245878
0.27	0.05	0.05	0.05	0.27	0.05	0.05	0.05	0.05	0.98	0.73	0.05	0.5	0.27	0.05	0.12	0.27	0.05	0.12	0.98	0.31375	0.42625	0.30625	0.14625	0.09375	0.32	0.23375	0.24875	0.2725	0.16375	0.1725	0.4875	0.15	0.18625	0.12625	0.3575	0.25375	0.1275	0.20375	0.2025	4.2	2.66667	1.26	-0.3	-0.877778	0.0235	0.1603	0.27274	0.290729	0.249211
0.5	0.12	0.27	0.12	0.05	0.12	0.12	1	0.12	0.02	0.02	0.12	0.05	0.05	0.12	0.5	0.12	0.05	0.05	0.05	0.40125	0.42625	0.30625	0.15	0.1525	0.33875	0.2525	0.16125	0.1875	0.28375	0.26125	0.50625	0.20625	0.10125	0.14875	0.4225	0.32875	0.0425	0.1025	0.3375	-0.4	1.86667	1.06	-0.385714	-0.822222	0.2774	0.2564	0.23928	0.252371	0.296344
0.98	0.12	0.27	0.12	0.27	0.27	0.27	0.5	0.12	0.12	0.12	0.27	0.12	0.05	0.27	0.88	0.5	0.05	0.12	0.27	0.43625	0.36875	0.335	0.16875	0.15625	0.29125	0.205	0.25125	0.1875	0.275	0.2525	0.39625	0.1975	0.105	0.14875	0.465	0.32875	0.04625	0.1025	0.31875	1.8	-1.03333	-0.68	9.5162e-17	-0.477778	0.4683	0.330967	0.23442	0.2612	0.302889
0.12	1	0.27	0.12	0.05	0.73	0.27	0.05	0.27	0.05	0.27	0.88	0.12	0.05	0.12	0.27	0.12	0.05	0.12	0.05	0.535	0.23125	0.2125	0.10875	0.18375	0.20625	0.1775	0.28	0.1125	0.28375	0.2425	0.235	0.25375	0.16125	0.155	0.485	0.34875	0.16875	0.1875	0.34625	-4.5	-2.4	-1.68	-0.714286	-0.188889	0.2472	0.2904	0.32498	0.3045	0.274644
0.12	1	0.27	0.12	0.02	0.5	0.27	0.05	0.27	0.05	0.05	0.73	0.12	0.05	0.12	0.27	0.12	0.05	0.12	0.05	0.4875	0.34125	0.24	0.1175	0.15625	0.2825	0.19625	0.28	0.14	0.18	0.185	0.33	0.20625	0.13375	0.155	0.50375	0.2725	0.16875	0.1875	0.23	-4.5	-3.26667	-1.76	-1.44286	-1.15556	0.1557	0.293067	0.36612	0.324043	0.312689
0.98	0.12	0.27	0.12	0.27	0.27	0.27	0.27	0.12	0.12	0.12	0.27	0.12	0.05	0.27	0.95	0.5	0.05	0.12	0.27	0.36125	0.4475	0.23625	0.11375	0.10625	0.31125	0.1925	0.24875	0.155	0.1725	0.17625	0.3875	0.25375	0.13375	0.1325	0.41	0.225	0.16875	0.1875	0.19875	-0.8	-2.03333	-2.3	-2.02857	-1.15556	0.4763	0.3717	0.30452	0.359043	0.367633
0.88	0.27	0.5	0.27	0.27	0.27	0.27	0.27	0.12	0.05	0.05	0.27	0.12	0.05	0.27	0.99	0.5	0.05	0.12	0.12	0.32625	0.42	0.17625	0.0825	0.115	0.3025	0.18	0.12625	0.1425	0.3025	0.2925	0.37875	0.3575	0.19	0.12	0.34875	0.24375	0.16875	0.19625	0.32125	-0.8	-0.833333	-2.3	-1.68571	-0.644444	0.4831	0.373233	0.35956	0.366143	0.353689
0.05	0.05	0.02	0.02	0.05	0.05	0.05	0.05	0.05	0.05	0.12	0.05	0.5	0.5	0.02	0.05	0.05	1	0.73	0.05	0.37	0.4475	0.265	0.1325	0.21875	0.33	0.23625	0.15375	0.2275	0.29375	0.275	0.40625	0.31	0.13375	0.1325	0.48	0.32875	0.04625	0.12	0.3025	-0.9	-2.06667	-0.56	-0.442857	-0.933333	0.1603	0.3886	0.43202	0.352529	0.326944
0.12	1	0.27	0.12	0.02	0.5	0.27	0.05	0.27	0.05	0.05	0.73	0.12	0.05	0.12	0.27	0.12	0.05	0.12	0.05	0.40875	0.21875	0.2625	0.13875	0.23125	0.21625	0.20875	0.21	0.18125	0.29	0.2525	0.245	0.34875	0.18625	0.12	0.54375	0.3675	0.16125	0.1875	0.3025	-4.5	-0.4	0.44	0.0857143	-0.522222	0.5224	0.400233	0.36714	0.3628	0.347022
0.12	0.02	0.02	0.02	0.12	0.05	0.02	0.02	0.02	0.99	0.73	0.05	0.88	0.27	0.02	0.05	0.27	0.05	0.12	0.95	0.40875	0.2225	0.2625	0.1425	0.23125	0.21625	0.24	0.21	0.18125	0.29	0.2525	0.245	0.30125	0.18625	0.12375	0.57125	0.3675	0.16125	0.1875	0.29375	4.2	1.3	0.44	0.0857143	0.477778	0.518	0.397433	0.31604	0.355886	0.388011
0.12	0.05	0.02	0.02	0.12	0.05	0.02	0.02	0.02	0.99	0.88	0.05	0.88	0.5	0.02	0.05	0.27	0.05	0.12	0.88	0.32	0.295	0.2625	0.19	0.2	0.27375	0.33125	0.1825	0.2	0.2775	0.22125	0.27375	0.2925	0.15375	0.105	0.48625	0.32	0.1575	0.17875	0.275	4.2	2.53333	0.46	0.842857	0.177778	0.1519	0.299167	0.36956	0.361814	0.358711
0.5	0.12	0.5	0.27	0.88	0.27	0.5	0.5	0.73	0.05	0.05	0.27	0.12	0.05	0.12	0.99	0.73	0.02	0.12	0.05	0.1775	0.315	0.17375	0.14	0.07375	0.3375	0.32875	0.10375	0.13	0.395	0.33375	0.30375	0.46375	0.20625	0.07375	0.27875	0.215	0.16125	0.17	0.37	-0.8	0.866667	2.26	0.471429	-0.122222	0.2276	0.269133	0.37	0.369286	0.383133
0.5	0.12	0.5	0.27	0.12	0.27	0.27	0.5	0.12	0.02	0.02	0.27	0.05	0.02	0.12	1	0.5	0.02	0.05	0.05	0.18625	0.4	0.205	0.1525	0.165	0.39375	0.41375	0.10375	0.215	0.395	0.325	0.4225	0.425	0.15	0.08625	0.305	0.2525	0.03875	0.09375	0.37	-0.8	0.966667	0.72	0.614286	-0.455556	0.4279	0.393367	0.30892	0.395071	0.420422
0.12	0.05	0.02	0.05	0.12	0.05	0.27	0.02	0.02	0.99	0.73	0.05	0.5	0.27	0.05	0.27	0.27	0.05	0.12	0.88	0.28125	0.3175	0.265	0.2275	0.16875	0.45	0.50375	0.16375	0.2275	0.2825	0.26375	0.42125	0.36875	0.11875	0.095	0.39625	0.37625	0.035	0.085	0.3225	4.5	0.0666667	-0.82	-0.542857	-0.0333333	0.5246	0.388367	0.41912	0.391914	0.420778
0.27	0.73	0.27	0.5	0.02	0.73	1	0.05	0.27	0.02	0.02	0.5	0.05	0.02	0.12	0.27	0.12	0.02	0.05	0.05	0.31	0.26375	0.265	0.27875	0.1725	0.45	0.53375	0.16375	0.2275	0.28625	0.27625	0.45	0.33	0.11875	0.09875	0.4525	0.42375	0.035	0.085	0.34125	-3.5	-0.833333	-1.44	-1.24286	-0.888889	0.2126	0.480033	0.47278	0.4453	0.432289
0.12	0.5	0.27	0.12	0.02	1	0.73	0.12	0.27	0.05	0.12	0.73	0.73	0.02	0.12	0.27	0.12	0.05	0.05	0.05	0.405	0.32	0.35375	0.3575	0.1725	0.425	0.58	0.27625	0.24	0.165	0.16	0.44875	0.14125	0.0625	0.11125	0.5375	0.4525	0.03125	0.07625	0.2375	-3.5	-3.63333	-1.42	-1.62857	-1.4	0.7029	0.470467	0.49232	0.501586	0.474622
